model,query,车辆候选列表,id,大类|小类,标注人,answer,app,正确答案,category,category正确答案,mode,mode正确答案,price,price正确答案,price_min,price_min正确答案,price_max,price_max正确答案,think_time,问题,备注,标注人,,,,,,
Qwen2.5-32B-Instruct,打个出租车去省医院，我必须8点，前到选择没那么堵的路,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图||极速拼车|13.4-21.0|
|1|高德地图||特惠快车|13.5-18|
|2|高德地图|经济型|曹操出行|14|
|3|高德地图|经济型|有滴出行|19|
|4|高德地图|经济型|T3出行|19|
|5|高德地图|经济型|及时用车|19|
|6|高德地图|经济型|首汽约车|19|
|7|高德地图|经济型|叮叮出行|20|
|8|高德地图|经济型|365约车|20|
|9|高德地图|经济型|享道出行|20|
|10|高德地图|经济型|阳光出行|20|
|11|高德地图|经济型|鞍马出行|20|
|12|高德地图|经济型|环旅出行|20|
|13|高德地图|经济型|腾飞出行|20|
|14|高德地图|经济型|风韵出行|20|
|15|高德地图|经济型|旅程约车|20|
|16|高德地图|经济型|神州专车|20|
|17|高德地图|经济型|沛途出行|21|
|18|高德地图|经济型|迪尔出行|21|
|19|高德地图|经济型|聚优出租|22|
|20|高德地图|经济型|南京出租|22|
|21|高德地图|经济型|腾飞新出租|23|
|22|高德地图|经济型|鞍马聚的新出租|24|
|23|高德地图|特快车|undefined|25|
|24|高德地图|出租车|undefined|27-33|
|25|高德地图|优享型|曹操出行|17|
|26|高德地图|优享型|阳光出行|22|
|27|高德地图|优享型|享道出行|23|
|28|高德地图|优享型|T3出行|24|
|29|高德地图|优享型|首汽约车|24|
|30|高德地图|优享型|鞍马出行|29|
|31|高德地图|优享型|腾飞出行|31|
|32|高德地图|优享型|环旅出行|31|
|33|高德地图|优享型|沛途出行|31|
|34|高德地图|优享型|365约车|32|
|35|高德地图|优享型|风韵出行|33|
|36|高德地图|优享型|有滴出行|33|
|37|高德地图|优享型|及时用车|33|
|38|高德地图|优享型|神州专车|33|
|39|高德地图|优享型|叮叮出行|33|
|40|高德地图|优享型|旅程约车|35|
|41|高德地图|品质专车|undefined|31-50|
|42|高德地图|六座商务|undefined|61-71|","19,20,21,22,24","经济型|聚优出租,经济型|南京出租,经济型|腾飞新出租,经济型|鞍马聚的新出租,高德地图|出租车",唐楠,"[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,出租车,,无,聚优出租，南京出租，腾飞新出租，鞍马聚的新出租,FALSE,,0,,0,,1.060760736,直接命中车小类关键字但answer中没有或错误,,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,帮我打个拼车回家,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图||极速拼车|7.7-12.0|
|1|高德地图||特惠快车|7.2-11.7|
|2|高德地图|经济型|曹操出行|10|
|3|高德地图|经济型|腾飞新出租|10|
|4|高德地图|经济型|及时用车|11|
|5|高德地图|经济型|享道出行|11|
|6|高德地图|经济型|妥妥E行|11|
|7|高德地图|经济型|风韵出行|11|
|8|高德地图|经济型|旅程约车|11|
|9|高德地图|经济型|神州专车|11|
|10|高德地图|经济型|365约车|11|
|11|高德地图|经济型|鞍马出行|12|
|12|高德地图|经济型|有序出行|12|
|13|高德地图|经济型|沛途出行|12|
|14|高德地图|经济型|环旅出行|12|
|15|高德地图|经济型|叮叮出行|12|
|16|高德地图|经济型|迪尔出行|12|
|17|高德地图|经济型|腾飞出行|12|
|18|高德地图|经济型|阳光出行|12|
|19|高德地图|经济型|有滴出行|12|
|20|高德地图|经济型|T3出行|12|
|21|高德地图|经济型|首汽约车|13|
|22|高德地图|经济型|聚优出租|13|
|23|高德地图|经济型|南京出租|13|
|24|高德地图|经济型|鞍马聚的新出租|14|
|25|高德地图|特快车|undefined|15|
|26|高德地图|出租车|undefined|15-18|
|27|高德地图|优享型|阳光出行|13|
|28|高德地图|优享型|享道出行|13|
|29|高德地图|优享型|曹操出行|14|
|30|高德地图|优享型|T3出行|15|
|31|高德地图|优享型|首汽约车|15|
|32|高德地图|优享型|风韵出行|18|
|33|高德地图|优享型|有滴出行|18|
|34|高德地图|优享型|鞍马出行|19|
|35|高德地图|优享型|旅程约车|19|
|36|高德地图|优享型|环旅出行|20|
|37|高德地图|优享型|腾飞出行|20|
|38|高德地图|优享型|及时用车|20|
|39|高德地图|优享型|神州专车|20|
|40|高德地图|优享型|叮叮出行|20|
|41|高德地图|优享型|沛途出行|20|
|42|高德地图|品质专车|undefined|22-27|
|43|高德地图|六座商务|undefined|33-41|",0,|极速拼车,唐楠,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,拼车,无,无,极速拼车,FALSE,,0,,0,,1.045148134,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,给我打个出租车去南京站，打车费用不超过50,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图||极速拼车|23.0-35.0|
|1|高德地图||特惠快车|22.1-27.9|
|2|高德地图|经济型|T3出行|24|
|3|高德地图|经济型|曹操出行|26|
|4|高德地图|经济型|享道出行|32|
|5|高德地图|经济型|有序出行|32|
|6|高德地图|经济型|叮叮出行|33|
|7|高德地图|经济型|鞍马出行|33|
|8|高德地图|经济型|妥妥E行|33|
|9|高德地图|经济型|腾飞出行|34|
|10|高德地图|经济型|环旅出行|34|
|11|高德地图|经济型|365约车|34|
|12|高德地图|经济型|有滴出行|34|
|13|高德地图|经济型|阳光出行|34|
|14|高德地图|经济型|风韵出行|34|
|15|高德地图|经济型|旅程约车|34|
|16|高德地图|经济型|神州专车|34|
|17|高德地图|经济型|迪尔出行|35|
|18|高德地图|经济型|及时用车|35|
|19|高德地图|经济型|腾飞新出租|37|
|20|高德地图|经济型|聚优出租|38|
|21|高德地图|经济型|南京出租|38|
|22|高德地图|经济型|首汽约车|39|
|23|高德地图|经济型|鞍马聚的新出租|40|
|24|高德地图|特快车|undefined|42|
|25|高德地图|出租车|undefined|43-52|
|26|高德地图|优享型|曹操出行|29|
|27|高德地图|优享型|阳光出行|37|
|28|高德地图|优享型|享道出行|38|
|29|高德地图|优享型|T3出行|40|
|30|高德地图|优享型|首汽约车|48|
|31|高德地图|优享型|鞍马出行|48|
|32|高德地图|优享型|腾飞出行|51|
|33|高德地图|优享型|环旅出行|52|
|34|高德地图|优享型|365约车|57|
|35|高德地图|优享型|及时用车|57|
|36|高德地图|优享型|神州专车|57|
|37|高德地图|优享型|叮叮出行|57|
|38|高德地图|优享型|旅程约车|58|
|39|高德地图|品质专车|undefined|49-79|
|40|高德地图|六座商务|undefined|94-123|","19,20,21,23,25","经济型|腾飞新出租,经济型|聚优出租,经济型|南京出租,经济型|鞍马聚的新出租,出租车|undefined",唐楠,"[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",无,,出租车,,无,聚优出租，南京出租，腾飞新出租，鞍马聚的新出租,TRUE,,0,,50,,1.07508564,直接命中车小类关键字但answer中没有或错误,,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,帮我打个拼车回家,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|5.6|
|1|滴滴|推荐|滴滴快车|6.1|
|2|滴滴|推荐|特快出租车|7.6|
|3|滴滴|推荐|滴滴特快|7.9|
|4|滴滴|推荐|出租车|11.9|
|5|滴滴|推荐|滴滴专车|12.4|
|6|滴滴|拼车|极速拼车|5.1-6.1|
|7|滴滴|特价|花小猪外接版|4.3|
|8|滴滴|快速|花小猪正价版|5.4|
|9|滴滴|快速|曹操出行|8.4|
|10|滴滴|舒适|滴滴豪华车|90.0|
|11|滴滴|六座|六座专车|20.9|",6,拼车|极速拼车,唐楠,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,拼车,,无,极速拼车,FALSE,,0,,0,,1.075042248,直接命中车小类关键字但answer中没有或错误,,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,打个差不多30块钱的车去汉堡王/泰妃殿,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|极速拼车|4.1-5.0|
|1|滴滴|推荐|特惠快车|4.6|
|2|滴滴|推荐|滴滴快车|5.0|
|3|滴滴|推荐|滴滴特快|5.9|
|4|滴滴|推荐|特快出租车|6.3|
|5|滴滴|推荐|滴滴专车|15.9|
|6|滴滴|特价|花小猪外接版|4.0|
|7|滴滴|快速|花小猪正价版|5.4|
|8|滴滴|快速|曹操出行|6.4|
|9|滴滴|快速|出租车|7.0|
|10|滴滴|舒适|滴滴豪华车|82.0|
|11|滴滴|六座|六座专车|28.3|",无,无|无,唐楠,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 30, ""price_max"": 30, ""fast"": False}]",无,,无,,无,,TRUE,,30,,30,,1.08958292,,,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,给我打出租车去南京站,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|24.9|
|1|滴滴|推荐|特惠快车|34.0|
|2|滴滴|推荐|滴滴快车|36.0|
|3|滴滴|推荐|特快出租车|37.3|
|4|滴滴|推荐|滴滴特快|37.9|
|5|滴滴|拼车|极速拼车|24.0-31.6|
|6|滴滴|特价|花小猪外接版|20.6|
|7|滴滴|特价|惊喜特价|28.0|
|8|滴滴|快速|曹操出行|21.4|
|9|滴滴|快速|出租车|49.0|
|10|滴滴|舒适|滴滴专车|47.0|
|11|滴滴|舒适|滴滴豪华车|125.7|
|12|滴滴|六座|六座专车|88.1|","3,9","推荐|特快出租车,快速|出租车",唐楠,"[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,出租车,无,无,特快出租车，出租车,FALSE,,0,,0,,0.9776752,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,打个拼车去夫子庙/下关火车主题公园/阅江楼/牛首山,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|13.5|
|1|滴滴|推荐|特惠快车|17.4|
|2|滴滴|推荐|滴滴快车|18.5|
|3|滴滴|推荐|特快出租车|20.2|
|4|滴滴|推荐|滴滴特快|20.4|
|5|滴滴|拼车|极速拼车|15.3|
|6|滴滴|特价|花小猪外接版|11.3|
|7|滴滴|特价|惊喜特价|16.4|
|8|滴滴|快速|曹操出行|12.5|
|9|滴滴|快速|出租车|27.8|
|10|滴滴|舒适|滴滴专车|34.6|
|11|滴滴|舒适|滴滴豪华车|92.0|
|12|滴滴|六座|六座专车|62.4|",5,拼车|极速拼车,唐楠,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,拼车,,无,极速拼车,FALSE,,0,,0,,1.067687988,直接命中车小类关键字但answer中没有或错误,,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,请帮我叫个专车，去三江学院,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|8.6|
|1|滴滴|推荐|滴滴快车|8.9|
|2|滴滴|推荐|滴滴特快|9.9|
|3|滴滴|推荐|特快出租车|10.3|
|4|滴滴|拼车|极速拼车|7.7-8.9|
|5|滴滴|特价|花小猪外接版|5.1|
|6|滴滴|快速|花小猪正价版|6.1|
|7|滴滴|快速|曹操出行|9.6|
|8|滴滴|快速|出租车|15.3|
|9|滴滴|舒适|滴滴专车|23.2|
|10|滴滴|舒适|滴滴豪华车|82.0|
|11|滴滴|六座|六座专车|40.7|","9,11","舒适|滴滴专车,六座|六座专车",唐楠,"[{""app"": ""无"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,专车,无,无,滴滴专车，六座专车,FALSE,,0,,0,,1.052387476,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,给我打个六座车去朱三家龙虾吃饭，打车费用尽量控制在100以内,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|21.4|
|1|滴滴|推荐|滴滴快车|24.7|
|2|滴滴|拼车|极速拼车|14.7-24.7|
|3|滴滴|特价|花小猪外接版|14.3|
|4|滴滴|特价|惊喜特价|21.0|
|5|滴滴|快速|花小猪正价版|17.4|
|6|滴滴|快速|曹操出行|17.9|
|7|滴滴|快速|特快出租车|26.0|
|8|滴滴|快速|滴滴特快|26.9|
|9|滴滴|快速|出租车|35.5|
|10|滴滴|舒适|滴滴专车|25.2|
|11|滴滴|舒适|滴滴豪华车|110.0|
|12|滴滴|六座|六座专车|65.9|",12,六座|六座专车,唐楠,"[{""app"": ""无"", ""category"": ""六座车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 100, ""fast"": False}]",无,,六座车,六座,无,六座专车,TRUE,,0,,100,,1.156531572,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,麻烦帮我打专车到海底捞，打车费用一定不能高于50,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|4.6|
|1|滴滴|推荐|滴滴快车|5.0|
|2|滴滴|推荐|滴滴特快|5.9|
|3|滴滴|推荐|特快出租车|6.3|
|4|滴滴|推荐|出租车|8.5|
|5|滴滴|推荐|滴滴专车|10.7|
|6|滴滴|拼车|极速拼车|4.1-5.0|
|7|滴滴|特价|花小猪外接版|4.0|
|8|滴滴|快速|花小猪正价版|5.4|
|9|滴滴|快速|曹操出行|6.4|
|10|滴滴|舒适|滴滴豪华车|77.9|
|11|滴滴|六座|六座专车|31.0|","5,11","推荐|滴滴专车,六座|六座专车",唐楠,"[{""app"": ""无"", ""category"": ""专车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",无,,专车,无,无,滴滴专车，六座专车,TRUE,,0,,50,,1.080333233,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,我要从家/公司去动物园，帮忙叫个快车，价格一定不能高于60,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|34.3|
|1|滴滴|推荐|花小猪正价版|27.2|
|2|滴滴|拼车|极速拼车|26.1-31.7|
|3|滴滴|特价|花小猪外接版|22.6|
|4|滴滴|特价|惊喜特价|30.5|
|5|滴滴|快速|曹操出行|26.5|
|6|滴滴|快速|滴滴快车|39.5|
|7|滴滴|快速|特快出租车|40.9|
|8|滴滴|快速|滴滴特快|44.9|
|9|滴滴|快速|出租车|51.4|
|10|滴滴|舒适|滴滴专车|44.3|
|11|滴滴|舒适|滴滴豪华车|133.9|
|12|滴滴|六座|六座专车|88.6|","0,5,6,7,8,9","推荐|特惠快车,快速|曹操出行,快速|滴滴快车,快速|特快出租车,快速|滴滴特快,快速|出租车",唐楠,"[{""app"": ""无"", ""category"": ""快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",无,,快车,快速,无,特惠快车，滴滴快车，特快出租车，滴滴特快,TRUE,,0,,60,,1.097371101,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,5个人准备去水游城吃饭，麻烦呼叫个车,没有调用,无,无|无,唐楠,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,,无,,FALSE,,0,,0,,1.072943926,其他,C列无数据,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,打个出租车去省医院，我必须八点前到，选择没那么堵的路,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|15.2|
|1|滴滴|推荐|特惠快车|19.5|
|2|滴滴|推荐|滴滴专车|21.2|
|3|滴滴|推荐|滴滴快车|22.3|
|4|滴滴|推荐|特快出租车|23.0|
|5|滴滴|推荐|滴滴特快|23.9|
|6|滴滴|拼车|极速拼车|13.4-22.3|
|7|滴滴|特价|花小猪外接版|12.6|
|8|滴滴|特价|惊喜特价|19.2|
|9|滴滴|快速|曹操出行|17.5|
|10|滴滴|快速|出租车|31.3|
|11|滴滴|舒适|滴滴豪华车|92.2|
|12|滴滴|六座|六座专车|59.9|","4,10","推荐|特快出租车,快速|出租车",唐楠,"[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,出租车,无,无,特快出租车，出租车,FALSE,,0,,0,,1.048468113,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,叫 个 优 享 车,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|7.4|
|1|滴滴|推荐|滴滴快车|8.0|
|2|滴滴|推荐|特快出租车|9.5|
|3|滴滴|推荐|滴滴特快|9.9|
|4|滴滴|推荐|滴滴专车|11.3|
|5|滴滴|推荐|出租车|13.9|
|6|滴滴|拼车|极速拼车|6.8-8.0|
|7|滴滴|特价|花小猪外接版|5.7|
|8|滴滴|快速|花小猪正价版|6.7|
|9|滴滴|快速|曹操出行|8.4|
|10|滴滴|舒适|滴滴豪华车|82.0|
|11|滴滴|六座|六座专车|33.6|",无,无|无,唐楠,"[{""app"": ""无"", ""category"": ""优享车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,优享车,无,无,,FALSE,,0,,0,,1.120981216,answer下的车型必须存在于“车辆候选列表”,,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,派辆商务车给我去中央商场,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|9.1|
|1|滴滴|推荐|滴滴快车|10.1|
|2|滴滴|推荐|特快出租车|11.6|
|3|滴滴|推荐|滴滴特快|11.9|
|4|滴滴|拼车|极速拼车|8.7-10.1|
|5|滴滴|特价|花小猪外接版|6.5|
|6|滴滴|快速|花小猪正价版|7.6|
|7|滴滴|快速|曹操出行|8.9|
|8|滴滴|快速|出租车|16.8|
|9|滴滴|舒适|滴滴专车|14.4|
|10|滴滴|舒适|滴滴豪华车|77.9|
|11|滴滴|六座|六座专车|43.2|",无,无|无,唐楠,"[{""app"": ""无"", ""category"": ""商务车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,商务车,无,无,,FALSE,,0,,0,,1.063426256,answer下的车型必须存在于“车辆候选列表”,,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,帮我打个50块以下的车去老门东/公司,"{
""ids"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 11]
}",无,无|无,唐楠,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",无,,无,,无,,TRUE,,0,,50,,1.077530622,其他,C列数据错误,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,帮我打个滴滴特快车/特惠快车/最快的车去机场,无,无,无|无,唐楠,"[{""app"": ""滴滴"", ""category"": ""特快车, 特惠快车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",滴滴,,"特快车, 特惠快车",,无,,FALSE,,0,,0,,1.182453394,其他,C列无数据,杨丽丽,,,,,,
Qwen2.5-32B-Instruct,帮我打个车回家，费用不高于20,"

|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|特惠快车|5.6|
|1|滴滴|推荐|滴滴快车|6.1|
|2|滴滴|推荐|特快出租车|7.6|
|3|滴滴|推荐|滴滴特快|7.9|
|4|滴滴|推荐|出租车|11.9|
|5|滴滴|推荐|滴滴专车|19.4|
|6|滴滴|拼车|极速拼车|5.1-6.1|
|7|滴滴|特价|花小猪外接版|4.3|
|8|滴滴|快速|花小猪正价版|5.4|
|9|滴滴|快速|曹操出行|11.1|
|10|滴滴|舒适|滴滴豪华车|82.0|
|11|滴滴|六座|六座专车|33.5|",无,无|无,唐楠,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 20, ""fast"": False}]",无,,无,,无,,TRUE,,0,,20,,1.061855793,,,杨丽丽,,,,,,
