车列表名称,车列表参数,组合场景,车列表,sysSessionId,模型1返回结果,input,output,output标准答案,模型2返回结果,模型2标准答案,模型1三大项标注,模型1最快打车意图标注,app字段准确性,category，mode车型字段准确性,"price，price_min, price_max价格字段准确性",fast最快打车意图字段准确性,模型2准确率,模型2召回率,
,,杭州钱塘江到六和塔，绝对不超过7元，混合滴滴快车和惊喜特价,滴滴车列表,sessionId20250606lhx2096,"{'appName': '滴滴', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n杭州钱塘江到六和塔，绝对不超过7元，混合滴滴快车和惊喜特价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州钱塘江到六和塔，绝对不超过7元，混合滴滴快车和惊喜特价\""}""}]","```json
[{""app"": ""滴滴"", ""category"": ""快车, 惊喜特价"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 7, ""fast"": false}]
```","```json
[{""app"": ""滴滴"", ""category"": ""快车, 惊喜特价"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 7, ""fast"": false}]
```",[],[],1,1,1,1,1,1,1,1,
,,南京长江大桥到阅江楼，死死压在5元内，联动特价拼车和曹操出行,滴滴车列表,sessionId20250606lhx2097,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n南京长江大桥到阅江楼，死死压在5元内，联动特价拼车和曹操出行\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南京长江大桥到阅江楼，死死压在5元内，联动特价拼车和曹操出行\""}""}]","```json
[{""app"": ""联动"", ""category"": ""特价拼车"", ""mode"": ""曹操出行"", ""price"": true, ""price_min"": 0, ""price_max"": 5, ""fast"": false}]
```","```json
[{""app"": ""联动"", ""category"": ""特价拼车"", ""mode"": ""曹操出行"", ""price"": true, ""price_min"": 0, ""price_max"": 5, ""fast"": false}]
```",[],[],1,1,1,1,1,1,1,1,
,,重庆武隆到仙女山，预算200元之上，同步六座专车和滴滴豪华车,滴滴车列表,sessionId20250606lhx2098,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n重庆武隆到仙女山，预算200元之上，同步六座专车和滴滴豪华车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆武隆到仙女山，预算200元之上，同步六座专车和滴滴豪华车\""}""}]","```json
[{""app"": ""无"", ""category"": ""六座专车, 滴滴豪华车"", ""mode"": ""无"", ""price"": true, ""price_min"": 200, ""price_max"": 100000, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""六座专车, 滴滴豪华车"", ""mode"": ""无"", ""price"": true, ""price_min"": 200, ""price_max"": 100000, ""fast"": false}]
```",[],[],1,1,1,1,1,1,1,1,
,,西安城墙到咸阳机场，死死卡在150元，组合城际拼车和特快出租车,滴滴车列表,sessionId20250606lhx2099,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n西安城墙到咸阳机场，死死卡在150元，组合城际拼车和特快出租车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安城墙到咸阳机场，死死卡在150元，组合城际拼车和特快出租车\""}""}]","```json
[{""app"": ""无"", ""category"": ""城际拼车, 特快出租车"", ""mode"": ""无"", ""price"": true, ""price_min"": 150, ""price_max"": 150, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""城际拼车, 特快出租车"", ""mode"": ""无"", ""price"": true, ""price_min"": 150, ""price_max"": 150, ""fast"": false}]
```",[],[],1,1,1,1,1,1,1,1,
,,武汉知音号到江滩，必须120元，混合滴滴包车和特惠快车,滴滴车列表,sessionId20250606lhx2100,"{'appName': '滴滴', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n武汉知音号到江滩，必须120元，混合滴滴包车和特惠快车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉知音号到江滩，必须120元，混合滴滴包车和特惠快车\""}""}]","```json
[{""app"": ""滴滴"", ""category"": ""包车, 特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 120, ""price_max"": 120, ""fast"": false}]
```","```json
[{""app"": ""滴滴"", ""category"": ""包车, 特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 120, ""price_max"": 120, ""fast"": false}]
```",[],[],1,1,1,1,1,1,1,1,
,,从国贸大厦到朝阳公园东门，极速拼车价格差不多7元,高德车列表,sessionId20250606lhx2101,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n从国贸大厦到朝阳公园东门，极速拼车价格差不多7元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从国贸大厦到朝阳公园东门，极速拼车价格差不多7元\""}""}]","```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 7, ""price_max"": 7, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 7, ""price_max"": 7, ""fast"": false}]
```",['1'],['1'],1,1,1,1,1,1,1,1,
,,首都机场T3到望京SOHO，特惠快车预估8-9元之间,高德车列表,sessionId20250606lhx2102,"{'appName': '', 'carModelRelated': False, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n首都机场T3到望京SOHO，特惠快车预估8-9元之间\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""首都机场T3到望京SOHO，特惠快车预估8-9元之间\""}""}]","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 9, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 9, ""fast"": false}]
```",['2'],['2'],1,1,1,1,1,1,1,1,
,,五道口地铁站到清华大学东南门，经济型大类的曹操出行车型，大概8元左右,高德车列表,sessionId20250606lhx2103,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n五道口地铁站到清华大学东南门，经济型大类的曹操出行车型，大概8元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""五道口地铁站到清华大学东南门，经济型大类的曹操出行车型，大概8元左右\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型"", ""mode"": ""曹操出行"", ""price"": true, ""price_min"": 8, ""price_max"": 8, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型"", ""mode"": ""曹操出行"", ""price"": true, ""price_min"": 8, ""price_max"": 8, ""fast"": false}]
```","['3', '58']",['3'],1,1,1,1,1,1,0,1,
,,西单大悦城到金融街购物中心，T3出行车型的经济型车，费用8元出头,高德车列表,sessionId20250606lhx2104,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n西单大悦城到金融街购物中心，T3出行车型的经济型车，费用8元出头\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西单大悦城到金融街购物中心，T3出行车型的经济型车，费用8元出头\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""T3出行"", ""price"": true, ""price_min"": 8, ""price_max"": 8}]
```","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""T3出行"", ""price"": true, ""price_min"": 8, ""price_max"": 8}]
```",['4'],"['4','49']",1,1,1,1,1,1,1,0.5,
,,上海虹桥站到陆家嘴环球中心，享道出行车型的经济型车，需要9元上下,高德车列表,sessionId20250606lhx2105,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n上海虹桥站到陆家嘴环球中心，享道出行车型的经济型车，需要9元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上海虹桥站到陆家嘴环球中心，享道出行车型的经济型车，需要9元上下\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""享道出行"", ""price"": true, ""price_min"": 9, ""price_max"": 9, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""享道出行"", ""price"": true, ""price_min"": 9, ""price_max"": 9, ""fast"": false}]
```","['5', '50']","['5','50']",1,1,1,1,1,1,1,1,
,,广州塔到珠江新城地铁站，鞍马出行车型的经济型车，约10元以内,高德车列表,sessionId20250606lhx2106,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n广州塔到珠江新城地铁站，鞍马出行车型的经济型车，约10元以内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州塔到珠江新城地铁站，鞍马出行车型的经济型车，约10元以内\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""鞍马出行"", ""price"": true, ""price_min"": 0, ""price_max"": 10, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""鞍马出行"", ""price"": true, ""price_min"": 0, ""price_max"": 10, ""fast"": false}]
```","['6', '51']","['6','51']",1,1,1,1,1,1,1,1,
,,深圳宝安机场到福田CBD，腾飞出行车型的经济型车，价格10-11元之间,高德车列表,sessionId20250606lhx2107,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n深圳宝安机场到福田CBD，腾飞出行车型的经济型车，价格10-11元之间\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳宝安机场到福田CBD，腾飞出行车型的经济型车，价格10-11元之间\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""腾飞出行"", ""price"": true, ""price_min"": 10, ""price_max"": 11, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""腾飞出行"", ""price"": true, ""price_min"": 10, ""price_max"": 11, ""fast"": false}]
```",['7'],['7'],1,1,1,1,1,1,1,1,
,,杭州西湖断桥到雷峰塔景区，经济型车的“及时用车”的车型，费用9.5元左右,高德车列表,sessionId20250606lhx2108,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n杭州西湖断桥到雷峰塔景区，经济型车的“及时用车”的车型，费用9.5元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州西湖断桥到雷峰塔景区，经济型车的“及时用车”的车型，费用9.5元左右\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""及时用车"", ""price"": true, ""price_min"": 9.5, ""price_max"": 9.5, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""及时用车"", ""price"": true, ""price_min"": 9.5, ""price_max"": 9.5, ""fast"": false}]
```",['8'],['8'],1,1,1,1,1,1,1,1,
,,南京夫子庙到新街口商圈，风韵出行经济型预计9.5元上下,高德车列表,sessionId20250606lhx2109,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n南京夫子庙到新街口商圈，风韵出行经济型预计9.5元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南京夫子庙到新街口商圈，风韵出行经济型预计9.5元上下\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""风韵出行"", ""price"": true, ""price_min"": 9.5, ""price_max"": 9.5, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""风韵出行"", ""price"": true, ""price_min"": 9.5, ""price_max"": 9.5, ""fast"": false}]
```",['9'],['9'],1,1,1,1,1,1,1,1,
,,成都春熙路到宽窄巷子，经济型的环旅出行车型的车，差不多9元之内,高德车列表,sessionId20250606lhx2110,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n成都春熙路到宽窄巷子，经济型的环旅出行车型的车，差不多9元之内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都春熙路到宽窄巷子，经济型的环旅出行车型的车，差不多9元之内\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型"", ""mode"": ""环旅出行"", ""price"": true, ""price_min"": 9, ""price_max"": 9, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型"", ""mode"": ""环旅出行"", ""price"": true, ""price_min"": 9, ""price_max"": 9, ""fast"": false}]
```",[],['10'],1,1,1,1,1,1,0,0,
,,重庆洪崖洞到解放碑步行街，神州专车车型的经济型车，需要9.5元上下,高德车列表,sessionId20250606lhx2111,"{'appName': '', 'carModelRelated': True, 'categoryRelated': False, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n重庆洪崖洞到解放碑步行街，神州专车车型的经济型车，需要9.5元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆洪崖洞到解放碑步行街，神州专车车型的经济型车，需要9.5元上下\""}""}]","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""神州专车"", ""price"": true, ""price_min"": 9.5, ""price_max"": 9.5, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""神州专车"", ""price"": true, ""price_min"": 9.5, ""price_max"": 9.5, ""fast"": false}]
```",['11'],['11'],1,1,1,1,1,1,1,1,
,,西安钟楼到大唐不夜城，叮叮出行车型的经济型车，价格10元左右,高德车列表,sessionId20250606lhx2112,"{'appName': '', 'carModelRelated': True, 'categoryRelated': True, 'fastRelated': False, 'priceRelated': True}","[{""content"":""# 用户需求：\n西安钟楼到大唐不夜城，叮叮出行车型的经济型车，价格10元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安钟楼到大唐不夜城，叮叮出行车型的经济型车，价格10元左右\""}""}]","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""叮叮出行"", ""price"": true, ""price_min"": 10, ""price_max"": 10, ""fast"": false}]
```","```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""叮叮出行"", ""price"": true, ""price_min"": 10, ""price_max"": 10, ""fast"": false}]
```",['12'],['12'],1,1,1,1,1,1,1,1,
