model,query,appname,车辆候选列表,answer,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否存在价格,price_min,正确答案,价格下限,price_max,正确答案,价格下限,think_time,问题,备注,标注人
Qwen2.5-32B-Instruct,帮我打个50块以下的车去老门东/公司,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
| 0 | | 极速拼车 | 9.8-15.0 |
| 1 | | 特惠快车 | 10.7-14.7 |
| 2 | 经济型 | T3出行 | 9 |
| 3 | 经济型 | 曹操出行 | 10 |
| 4 | 经济型 | 有序出行 | 12 |
| 5 | 经济型 | 及时用车 | 12 |
| 6 | 经济型 | 有滴出行 | 12 |
| 7 | 经济型 | 风韵出行 | 12 |
| 8 | 经济型 | 妥妥E行 | 13 |
| 9 | 经济型 | 腾飞出行 | 13 |
| 10 | 经济型 | 旅程约车 | 13 |
| 11 | 经济型 | 环旅出行 | 13 |
| 12 | 经济型 | 享道出行 | 13 |
| 13 | 经济型 | 365约车 | 14 |
| 14 | 经济型 | 阳光出行 | 14 |
| 15 | 经济型 | 鞍马出行 | 14 |
| 16 | 经济型 | 叮叮出行 | 14 |
| 17 | 经济型 | 神州专车 | 14 |
| 18 | 经济型 | 迪尔出行 | 15 |
| 19 | 经济型 | 首汽约车 | 15 |
| 20 | 经济型 | 聚优出租 | 15 |
| 21 | 经济型 | 腾飞新出租 | 16 |
| 22 | 经济型 | 南京出租 | 16 |
| 23 | 经济型 | 鞍马聚的新出租 | 17 |
| 24 | 特快车 | undefined | 18 |
| 25 | 出租车 | undefined | 19-22 |
| 26 | 优享型 | 曹操出行 | 12 |
| 27 | 优享型 | 阳光出行 | 15 |
| 28 | 优享型 | 享道出行 | 17 |
| 29 | 优享型 | 首汽约车 | 17 |
| 30 | 优享型 | T3出行 | 17 |
| 31 | 优享型 | 鞍马出行 | 21 |
| 32 | 优享型 | 有滴出行 | 21 |
| 33 | 优享型 | 风韵出行 | 22 |
| 34 | 优享型 | 腾飞出行 | 22 |
| 35 | 优享型 | 环旅出行 | 22 |
| 36 | 优享型 | 及时用车 | 22 |
| 37 | 优享型 | 神州专车 | 22 |
| 38 | 优享型 | 叮叮出行 | 22 |
| 39 | 优享型 | 365约车 | 23 |
| 40 | 优享型 | 旅程约车 | 24 |
| 41 | 品质专车 | undefined | 23-34 |
| 42 | 六座商务 | undefined | 46-50 |","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 50, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,50,,50,1.086401701,,,杨丽丽
Qwen2.5-32B-Instruct,帮我打个车回家，费用不高于20,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
| 0 | | 极速拼车 | 7.9-12.0 |
| 1 | | 特惠快车 | 8.4-10.1 |
| 2 | 经济型 | 曹操出行 | 9 |
| 3 | 经济型 | 鞍马出行 | 9 |
| 4 | 经济型 | 有滴出行 | 10 |
| 5 | 经济型 | 阳光出行 | 10 |
| 6 | 经济型 | 首汽约车 | 10 |
| 7 | 经济型 | 妥妥E行 | 10 |
| 8 | 经济型 | 旅程约车 | 11 |
| 9 | 经济型 | 风韵出行 | 11 |
| 10 | 经济型 | 腾飞出行 | 11 |
| 11 | 经济型 | 及时用车 | 11 |
| 12 | 经济型 | 迪尔出行 | 11 |
| 13 | 经济型 | 享道出行 | 11 |
| 14 | 经济型 | 叮叮出行 | 11 |
| 15 | 经济型 | 腾飞新出租 | 11 |
| 16 | 经济型 | 聚优出租 | 12 |
| 17 | 经济型 | T3出行 | 12 |
| 18 | 经济型 | 有序出行 | 12 |
| 19 | 经济型 | 沛途出行 | 12 |
| 20 | 经济型 | 环旅出行 | 12 |
| 21 | 经济型 | 神州专车 | 12 |
| 22 | 经济型 | 南京出租 | 13 |
| 23 | 经济型 | 鞍马聚的新出租 | 13 |
| 24 | 特快车 | undefined | 15 |
| 25 | 出租车 | undefined | 13-16 |
| 26 | 优享型 | 曹操出行 | 10 |
| 27 | 优享型 | 阳光出行 | 11 |
| 28 | 优享型 | 享道出行 | 13 |
| 29 | 优享型 | T3出行 | 14 |
| 30 | 优享型 | 首汽约车 | 14 |
| 31 | 优享型 | 有滴出行 | 16 |
| 32 | 优享型 | 腾飞出行 | 16 |
| 33 | 优享型 | 风韵出行 | 17 |
| 34 | 优享型 | 叮叮出行 | 17 |
| 35 | 优享型 | 及时用车 | 17 |
| 36 | 优享型 | 神州专车 | 17 |
| 37 | 优享型 | 鞍马出行 | 17 |
| 38 | 优享型 | 环旅出行 | 17 |
| 39 | 优享型 | 365约车 | 18 |
| 40 | 优享型 | 旅程约车 | 19 |
| 41 | 品质专车 | undefined | 18-22 |
| 42 | 六座商务 | undefined | 33-41 |","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 20, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,20,,20,1.058856487,,,杨丽丽
Qwen2.5-32B-Instruct,给我打个200块钱以下的车去句容/翠林水城,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
| 0 | 经济型 | T3出行 | 76 |
| 1 | 经济型 | 神州专车 | 97 |
| 2 | 经济型 | 及时用车 | 102 |
| 3 | 经济型 | 叮叮出行 | 103 |
| 4 | 经济型 | 享道出行 | 103 |
| 5 | 经济型 | 旅程约车 | 104 |
| 6 | 经济型 | 迪尔出行 | 105 |
| 7 | 经济型 | 腾飞出行 | 106 |
| 8 | 经济型 | 聚优出租 | 110 |
| 9 | 经济型 | 南京出租 | 115 |
| 10 | 经济型 | 鞍马聚的新出租 | 123 |
| 11 | 经济型 | 鞍马出行 | 127 |
| 12 | 经济型 | 环旅出行 | 129 |
| 13 | 经济型 | 风韵出行 | 130 |
| 14 | 经济型 | 阳光出行 | 141 |
| 15 | 特快车 | undefined | 154 |
| 16 | 出租车 | undefined | |
| 17 | 优享型 | T3出行 | 115 |
| 18 | 优享型 | 及时用车 | 137 |
| 19 | 优享型 | 腾飞出行 | 146 |
| 20 | 优享型 | 旅程约车 | 147 |
| 21 | 优享型 | 叮叮出行 | 149 |
| 22 | 优享型 | 阳光出行 | 152 |
| 23 | 优享型 | 神州专车 | 166 |
| 24 | 优享型 | 鞍马出行 | 169 |
| 25 | 优享型 | 风韵出行 | 170 |
| 26 | 优享型 | 环旅出行 | 177 |
| 27 | 优享型 | 首汽约车 | 181 |
| 28 | 品质专车 | undefined | 146-261 |
| 29 | 六座商务 | undefined | 290-357 |","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 200, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,200,,200,1.058198214,,,杨丽丽
Qwen2.5-32B-Instruct,我想打车去科技馆，价格不超过20元,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
| 0 | | 极速拼车 | 8.9-13.0 |
| 1 | | 特惠快车 | 9.4-11.4 |
| 2 | 经济型 | 有序出行 | 11 |
| 3 | 经济型 | 腾飞出行 | 11 |
| 4 | 经济型 | 有滴出行 | 11 |
| 5 | 经济型 | 曹操出行 | 11 |
| 6 | 经济型 | 首汽约车 | 11 |
| 7 | 经济型 | 及时用车 | 11 |
| 8 | 经济型 | 风韵出行 | 11 |
| 9 | 经济型 | 鞍马出行 | 12 |
| 10 | 经济型 | 环旅出行 | 12 |
| 11 | 经济型 | 旅程约车 | 12 |
| 12 | 经济型 | 享道出行 | 13 |
| 13 | 经济型 | 阳光出行 | 13 |
| 14 | 经济型 | 叮叮出行 | 13 |
| 15 | 经济型 | T3出行 | 13 |
| 16 | 经济型 | 沛途出行 | 13 |
| 17 | 经济型 | 神州专车 | 13 |
| 18 | 经济型 | 聚优出租 | 13 |
| 19 | 经济型 | 南京出租 | 14 |
| 20 | 经济型 | 鞍马聚的新出租 | 15 |
| 21 | 特快车 | undefined | 17 |
| 22 | 出租车 | undefined | 16-20 |
| 23 | 优享型 | 曹操出行 | 14 |
| 24 | 优享型 | 阳光出行 | 14 |
| 25 | 优享型 | 享道出行 | 15 |
| 26 | 优享型 | T3出行 | 15 |
| 27 | 优享型 | 首汽约车 | 16 |
| 28 | 优享型 | 腾飞出行 | 19 |
| 29 | 优享型 | 有滴出行 | 19 |
| 30 | 优享型 | 鞍马出行 | 19 |
| 31 | 优享型 | 风韵出行 | 19 |
| 32 | 优享型 | 环旅出行 | 20 |
| 33 | 优享型 | 及时用车 | 20 |
| 34 | 优享型 | 神州专车 | 20 |
| 35 | 优享型 | 叮叮出行 | 20 |
| 36 | 优享型 | 沛途出行 | 20 |
| 37 | 优享型 | 旅程约车 | 21 |
| 38 | 品质专车 | undefined | 21-30 |
| 39 | 六座商务 | undefined | 39-45 |","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 20, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,20,,20,1.067052364,,,杨丽丽
Qwen2.5-32B-Instruct,帮我打去动物园，记得关注一下打车费用，不能高于40,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
| 0 | | 极速拼车 | 22.8-34.0 |
| 1 | | 特惠快车 | 23.7 |
| 2 | 经济型 | T3出行 | 24 |
| 3 | 经济型 | 曹操出行 | 24 |
| 4 | 经济型 | 享道出行 | 28 |
| 5 | 经济型 | 有滴出行 | 30 |
| 6 | 经济型 | 腾飞出行 | 30 |
| 7 | 经济型 | 有序出行 | 31 |
| 8 | 经济型 | 环旅出行 | 31 |
| 9 | 经济型 | 鞍马出行 | 31 |
| 10 | 经济型 | 365约车 | 32 |
| 11 | 经济型 | 迪尔出行 | 32 |
| 12 | 经济型 | 及时用车 | 32 |
| 13 | 经济型 | 旅程约车 | 32 |
| 14 | 经济型 | 风韵出行 | 32 |
| 15 | 经济型 | 首汽约车 | 32 |
| 16 | 经济型 | 阳光出行 | 33 |
| 17 | 经济型 | 叮叮出行 | 33 |
| 18 | 经济型 | 神州专车 | 34 |
| 19 | 经济型 | 沛途出行 | 34 |
| 20 | 经济型 | 腾飞新出租 | 35 |
| 21 | 经济型 | 聚优出租 | 35 |
| 22 | 经济型 | 南京出租 | 37 |
| 23 | 经济型 | 鞍马聚的新出租 | 39 |
| 24 | 特快车 | undefined | 41 |
| 25 | 出租车 | undefined | 40-48 |
| 26 | 优享型 | 曹操出行 | 28 |
| 27 | 优享型 | 阳光出行 | 36 |
| 28 | 优享型 | 享道出行 | 37 |
| 29 | 优享型 | 首汽约车 | 38 |
| 30 | 优享型 | T3出行 | 39 |
| 31 | 优享型 | 鞍马出行 | 47 |
| 32 | 优享型 | 有滴出行 | 48 |
| 33 | 优享型 | 腾飞出行 | 49 |
| 34 | 优享型 | 风韵出行 | 49 |
| 35 | 优享型 | 及时用车 | 49 |
| 36 | 优享型 | 神州专车 | 49 |
| 37 | 优享型 | 环旅出行 | 50 |
| 38 | 优享型 | 沛途出行 | 50 |
| 39 | 优享型 | 旅程约车 | 51 |
| 40 | 优享型 | 365约车 | 53 |
| 41 | 品质专车 | undefined | 43-74 |
| 42 | 六座商务 | undefined | 89-118 |","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 40, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,40,,40,1.061559916,,,杨丽丽
Qwen2.5-32B-Instruct,打车去北京欢乐谷，选15000元以内的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|17.6-26.0|
|1||特惠快车|21.6-26.3|
|2|经济型|斑马快跑|23|
|3|经济型|飞嘀打车|23|
|4|经济型|曹操出行|23|
|5|经济型|如祺出行|23|
|6|经济型|5U出行|23|
|7|经济型|中交出行|24|
|8|经济型|900出行|24|
|9|经济型|中军出行|25|
|10|经济型|享道出行|25|
|11|经济型|全民GO|26|
|12|经济型|及时用车|26|
|13|经济型|妥妥E行|26|
|14|经济型|东潮出行|26|
|15|经济型|神州专车|26|
|16|经济型|阳光出行|28|
|17|经济型|T3出行|29|
|18|经济型|首汽约车|30|
|19|经济型|聚的新出租|40|
|20|经济型|深圳出租|40|
|21|特快车|undefined|35|
|22|出租车|undefined||
|23|优享型|中交出行|26|
|24|优享型|享道出行|28|
|25|优享型|神州专车|28|
|26|优享型|东潮出行|28|
|27|优享型|曹操出行|28|
|28|优享型|斑马快跑|29|
|29|优享型|飞嘀打车|29|
|30|优享型|全民GO|29|
|31|优享型|妥妥E行|30|
|32|优享型|及时用车|31|
|33|优享型|T3出行|33|
|34|优享型|首汽约车|33|
|35|优享型|阳光出行|34|
|36|轻享专车|undefined|34-47|
|37|六座商务|undefined|61-74|
|38|豪华型|undefined|69-76|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 15000, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,15000,,15000,1.13899684,,,杨丽丽
Qwen2.5-32B-Instruct,打车去大梅沙滨海公园，选79元以内的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||远途极速拼|39.7-89.0|
|1||特惠快车|49.2-66.8|
|2|经济型|中军出行|50|
|3|经济型|斑马快跑|50|
|4|经济型|5U出行|52|
|5|经济型|900出行|52|
|6|经济型|飞嘀打车|54|
|7|经济型|曹操出行|55|
|8|经济型|全民GO|55|
|9|经济型|妥妥E行|55|
|10|经济型|中交出行|56|
|11|经济型|及时用车|56|
|12|经济型|神州专车|56|
|13|经济型|如祺出行|57|
|14|经济型|东潮出行|59|
|15|经济型|享道出行|60|
|16|经济型|T3出行|70|
|17|经济型|阳光出行|74|
|18|经济型|聚的新出租|111|
|19|经济型|深圳出租|111|
|20|特快车|undefined|81|
|21|出租车|undefined||
|22|优享型|中交出行|63|
|23|优享型|神州专车|64|
|24|优享型|斑马快跑|65|
|25|优享型|东潮出行|65|
|26|优享型|飞嘀打车|68|
|27|优享型|全民GO|70|
|28|优享型|及时用车|74|
|29|优享型|享道出行|77|
|30|优享型|T3出行|82|
|31|优享型|首汽约车|83|
|32|轻享专车|undefined|82-107|
|33|六座商务|undefined|160-191|
|34|豪华型|undefined|178-184|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 79, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,79,,79,1.065468788,,,杨丽丽
Qwen2.5-32B-Instruct,打车去观澜版画村，选69元以内的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|30.8-47.0|
|1||特惠快车|38.5-51.2|
|2|经济型|T3出行|40|
|3|经济型|中军出行|40|
|4|经济型|5U出行|40|
|5|经济型|飞嘀打车|42|
|6|经济型|900出行|42|
|7|经济型|斑马快跑|43|
|8|经济型|全民GO|44|
|9|经济型|妥妥E行|44|
|10|经济型|中交出行|45|
|11|经济型|如祺出行|45|
|12|经济型|曹操出行|45|
|13|经济型|及时用车|45|
|14|经济型|东潮出行|47|
|15|经济型|神州专车|47|
|16|经济型|享道出行|48|
|17|经济型|首汽约车|60|
|18|经济型|聚的新出租|84|
|19|经济型|深圳出租|84|
|20|特快车|undefined|62|
|21|出租车|undefined||
|22|惠享专车|undefined|63-71|
|23|优享型|中交出行|49|
|24|优享型|神州专车|50|
|25|优享型|斑马快跑|50|
|26|优享型|东潮出行|50|
|27|优享型|全民GO|54|
|28|优享型|飞嘀打车|55|
|29|优享型|妥妥E行|55|
|30|优享型|及时用车|57|
|31|优享型|曹操出行|57|
|32|优享型|享道出行|61|
|33|优享型|首汽约车|65|
|34|优享型|T3出行|66|
|35|六座商务|undefined|122-152|
|36|豪华型|undefined|136-143|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 69, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,69,,69,1.064248562,,,杨丽丽
Qwen2.5-32B-Instruct,打车去福田CBD，选30元以内的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|10.5-16.0|
|1||特惠快车|12.3-15.4|
|2|经济型|中交出行|13|
|3|经济型|曹操出行|13|
|4|经济型|神州专车|13|
|5|经济型|东潮出行|14|
|6|经济型|5U出行|14|
|7|经济型|及时用车|15|
|8|经济型|全民GO|15|
|9|经济型|妥妥E行|15|
|10|经济型|享道出行|15|
|11|经济型|如祺出行|15|
|12|经济型|900出行|16|
|13|经济型|飞嘀打车|16|
|14|经济型|斑马快跑|16|
|15|经济型|阳光出行|16|
|16|经济型|T3出行|17|
|17|经济型|首汽约车|17|
|18|经济型|聚的新出租|18|
|19|经济型|深圳出租|18|
|20|特快车|undefined|20|
|21|出租车|undefined||
|22|优享型|中交出行|14|
|23|优享型|东潮出行|15|
|24|优享型|神州专车|15|
|25|优享型|曹操出行|15|
|26|优享型|T3出行|15|
|27|优享型|飞嘀打车|17|
|28|优享型|阳光出行|18|
|29|轻享专车|undefined|15|
|30|六座商务|undefined|26-37|
|31|豪华型|undefined|32-39|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,30,,30,1.050795794,,,杨丽丽
Qwen2.5-32B-Instruct,打车从动物园到国际会展中心，选98元以内的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|17.1-26.0|
|1||特惠快车|19.5-25.3|
|2|经济型|中交出行|22|
|3|经济型|飞嘀打车|23|
|4|经济型|900出行|23|
|5|经济型|曹操出行|23|
|6|经济型|妥妥E行|23|
|7|经济型|全民GO|23|
|8|经济型|及时用车|23|
|9|经济型|中军出行|24|
|10|经济型|享道出行|24|
|11|经济型|斑马快跑|25|
|12|经济型|如祺出行|25|
|13|经济型|东潮出行|26|
|14|经济型|神州专车|26|
|15|经济型|T3出行|26|
|16|经济型|首汽约车|27|
|17|经济型|阳光出行|29|
|18|经济型|聚的新出租|35|
|19|经济型|深圳出租|35|
|20|特快车|undefined|34|
|21|出租车|undefined||
|22|优享型|中交出行|26|
|23|优享型|东潮出行|28|
|24|优享型|享道出行|28|
|25|优享型|斑马快跑|29|
|26|优享型|飞嘀打车|29|
|27|优享型|妥妥E行|29|
|28|优享型|曹操出行|29|
|29|优享型|及时用车|30|
|30|优享型|T3出行|32|
|31|优享型|首汽约车|32|
|32|优享型|阳光出行|35|
|33|轻享专车|undefined|33-45|
|34|六座商务|undefined|60-73|
|35|豪华型|undefined|68-75|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 98, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,98,,98,1.067041397,,,杨丽丽
Qwen2.5-32B-Instruct,打车去福田站，选15-22元之间的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|13.3-21.0|
|1||特惠快车|15.5-19.3|
|2|经济型|中交出行|16|
|3|经济型|全民GO|17|
|4|经济型|5U出行|17|
|5|经济型|及时用车|17|
|6|经济型|曹操出行|18|
|7|经济型|妥妥E行|18|
|8|经济型|飞嘀打车|19|
|9|经济型|享道出行|19|
|10|经济型|神州专车|20|
|11|经济型|东潮出行|20|
|12|经济型|斑马快跑|20|
|13|经济型|900出行|20|
|14|经济型|中军出行|20|
|15|经济型|T3出行|20|
|16|经济型|如祺出行|20|
|17|经济型|阳光出行|21|
|18|经济型|聚的新出租|27|
|19|经济型|深圳出租|27|
|20|特快车|undefined|26|
|21|出租车|undefined||
|22|惠享专车|undefined|21|
|23|优享型|中交出行|19|
|24|优享型|享道出行|20|
|25|优享型|东潮出行|21|
|26|优享型|飞嘀打车|21|
|27|优享型|全民GO|21|
|28|优享型|及时用车|22|
|29|优享型|T3出行|22|
|30|优享型|曹操出行|22|
|31|优享型|首汽约车|23|
|32|轻享专车|undefined|24-34|
|33|六座商务|undefined|41-53|
|34|豪华型|undefined|48-54|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 15, ""price_max"": 22, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,15,,15,22,,22,1.079791784,,,杨丽丽
Qwen2.5-32B-Instruct,打车去龙岗大道，选35-40元之间的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|24.2-36.0|
|1||特惠快车|29.5-39.6|
|2|经济型|T3出行|30|
|3|经济型|中军出行|31|
|4|经济型|5U出行|32|
|5|经济型|中交出行|32|
|6|经济型|飞嘀打车|33|
|7|经济型|900出行|33|
|8|经济型|曹操出行|33|
|9|经济型|及时用车|33|
|10|经济型|斑马快跑|34|
|11|经济型|如祺出行|34|
|12|经济型|全民GO|34|
|13|经济型|妥妥E行|34|
|14|经济型|东潮出行|36|
|15|经济型|神州专车|36|
|16|经济型|享道出行|37|
|17|经济型|首汽约车|40|
|18|经济型|阳光出行|44|
|19|经济型|聚的新出租|57|
|20|经济型|深圳出租|57|
|21|特快车|undefined|49|
|22|出租车|undefined||
|23|优享型|中交出行|38|
|24|优享型|神州专车|40|
|25|优享型|东潮出行|40|
|26|优享型|全民GO|43|
|27|优享型|妥妥E行|43|
|28|优享型|曹操出行|44|
|29|优享型|及时用车|45|
|30|优享型|享道出行|45|
|31|优享型|首汽约车|49|
|32|优享型|T3出行|49|
|33|轻享专车|undefined|55|
|34|六座商务|undefined|93-114|
|35|豪华型|undefined|105-112|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 35, ""price_max"": 40, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,35,,35,40,,40,1.070241928,,,杨丽丽
Qwen2.5-32B-Instruct,打车去深圳大学，选36-43元之间的车型,高德,"

|序号id|车型大类|车辆类型|价格|
|---|---|---|---|
|0||极速拼车|23.4-35.0|
|1||特惠快车|27.5-34.4|
|2|经济型|5U出行|31|
|3|经济型|飞嘀打车|32|
|4|经济型|900出行|33|
|5|经济型|斑马快跑|33|
|6|经济型|中交出行|33|
|7|经济型|如祺出行|33|
|8|经济型|及时用车|33|
|9|经济型|全民GO|33|
|10|经济型|妥妥E行|33|
|11|经济型|曹操出行|34|
|12|经济型|东潮出行|35|
|13|经济型|神州专车|35|
|14|经济型|享道出行|37|
|15|经济型|T3出行|38|
|16|经济型|阳光出行|42|
|17|经济型|首汽约车|43|
|18|经济型|聚的新出租|57|
|19|经济型|深圳出租|57|
|20|特快车|undefined|47|
|21|出租车|undefined||
|22|优享型|中交出行|37|
|23|优享型|神州专车|38|
|24|优享型|东潮出行|39|
|25|优享型|全民GO|41|
|26|优享型|妥妥E行|42|
|27|优享型|享道出行|43|
|28|优享型|及时用车|43|
|29|优享型|曹操出行|43|
|30|优享型|首汽约车|47|
|31|优享型|T3出行|48|
|32|轻享专车|undefined|48-61|
|33|六座商务|undefined|90-110|
|34|豪华型|undefined|101-108|","[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 36, ""price_max"": 43, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,36,,36,43,,43,1.080222607,,,杨丽丽
