model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否包含价格,price_min,正确答案,价格下限,price_max,正确答案,think_time,价格上限,问题,备注,标注人,
Qwen2.5-32B-Instruct,用特价拼车去玄武湖情侣园，预算控制在30元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|8.00|
|1|滴滴|推荐|特惠快车|9.85|
|2|滴滴|推荐|滴滴快车|11.76|
|3|滴滴|拼车|特价拼车|7.67-9.56|
|4|滴滴|拼车|极速拼车|10.50-11.98|
|5|滴滴|特价|花小猪外接版|10.06|
|6|滴滴|特价|惊喜特价|11.38|
|7|滴滴|特价|特惠快车|12.77|
|8|滴滴|快速|曹操出行|12.62|
|9|滴滴|快速|出租车|14.13|
|10|滴滴|快速|滴滴轻享|15.63|
|11|滴滴|快速|滴滴特快|18.11|
|12|滴滴|舒适|滴滴专车|24.09|
|13|滴滴|六座|六座专车|35.34|",3,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,拼车,无,无,特价拼车,,特价拼车,TRUE,,TRUE,0,,0,30,,1.134514809,30,其他,query未规定车大类,王笑,
Qwen2.5-32B-Instruct,叫个惊喜特价去太原植物园，价格不超过50元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|31.81|
|1|滴滴|推荐|特惠快车|32.33|
|2|滴滴|拼车|特价拼车|28.28-29.74|
|3|滴滴|拼车|极速拼车|35.26-37.25|
|4|滴滴|特价|花小猪外接版|39.43|
|5|滴滴|特价|惊喜特价|41.35|
|6|滴滴|特价|特惠快车|42.30|
|7|滴滴|快速|曹操出行|52.39|
|8|滴滴|快速|出租车|52.85|
|9|滴滴|快速|滴滴轻享|54.06|
|10|滴滴|快速|滴滴特快|54.20|
|11|滴滴|快速|滴滴优享|56.90|
|12|滴滴|舒适|滴滴专车|73.13|
|13|滴滴|六座|六座专车|99.85|",6,特价|惊喜特价,"[{""app"": ""无"", ""category"": ""惊喜特价"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 10, ""fast"": False}]",无,,无,惊喜特价,无,无,无,惊喜特价,惊喜特价,TRUE,,TRUE,0,,0,10,50,1.097165108,50,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,叫滴滴豪华车去陆家嘴，实时躲避拥堵。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|32.64|
|1|滴滴|推荐|特惠快车|33.48|
|2|滴滴|推荐|滴滴快车|34.69|
|3|滴滴|拼车|特价拼车|30.29-31.90|
|4|滴滴|特价|花小猪外接版|38.04|
|5|滴滴|特价|惊喜特价|38.47|
|6|滴滴|快速|曹操出行|53.53|
|7|滴滴|快速|出租车|54.91|
|8|滴滴|舒适|滴滴专车|96.24|
|9|滴滴|舒适|滴滴豪华车|99.10|
|10|滴滴|六座|六座专车|120.68|",9,舒适|滴滴豪华车,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""滴滴豪华车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,滴滴豪华车,,滴滴豪华车,FALSE,,FALSE,0,,0,0,,1.115552664,0,,,王笑,
Qwen2.5-32B-Instruct,静安寺到外滩叫个惊喜特价，或者选特价车型最便宜的。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|31.53|
|1|滴滴|推荐|特惠快车|36.10|
|2|滴滴|推荐|滴滴快车|36.81|
|3|滴滴|拼车|特价拼车|29.07-31.07|
|4|滴滴|特价|花小猪外接版|41.94|
|5|滴滴|快速|曹操出行|52.48|
|6|滴滴|快速|出租车|54.17|
|7|滴滴|快速|滴滴轻享|55.33|
|8|滴滴|快速|滴滴特快|56.35|
|9|滴滴|快速|滴滴优享|57.26|
|10|滴滴|舒适|滴滴专车|73.61|
|11|滴滴|舒适|滴滴豪华车|76.10|
|12|滴滴|六座|六座专车|104.10|",4,特价|花小猪外接版,"[{""app"": ""无"", ""category"": ""特价车型"", ""mode"": ""无"", ""price"": True, ""price_min"": -1, ""price_max"": 0, ""fast"": False}]",无,,无,特价车型,特价,特价,无,,无,TRUE,,TRUE,-1,,-1,0,,1.085520029,0,answer下的车型必须存在于“车辆候选列表”,,王笑,
Qwen2.5-32B-Instruct,滴滴特价拼车下午3点准时出发去杭州西湖雷峰塔景区，走南山路避开拥堵。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|18.66|
|1|滴滴|推荐|特惠快车|18.78|
|2|滴滴|推荐|滴滴快车|20.19|
|3|滴滴|推荐|特快出租车|20.27|
|4|滴滴|拼车|特价拼车|14.70-15.92|
|5|滴滴|拼车|极速拼车|19.16-20.37|
|6|滴滴|特价|花小猪外接版|19.57|
|7|滴滴|特价|惊喜特价|21.11|
|8|滴滴|快速|曹操出行|28.02|
|9|滴滴|快速|出租车|30.37|
|10|滴滴|快速|滴滴轻享|30.55|
|11|滴滴|快速|滴滴特快|31.39|
|12|滴滴|舒适|滴滴专车|35.11|
|13|滴滴|六座|六座专车|66.98|",4,拼车|特价拼车,"[{""app"": ""滴滴"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,拼车,无,无,特价拼车,,特价拼车,FALSE,,FALSE,0,,0,0,,1.115278959,0,其他,query未规定车大类,王笑,
Qwen2.5-32B-Instruct,叫个惊喜特价到保利荷雨臻悦，费用不超过30元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|24.41|
|1|滴滴|推荐|特惠快车|25.04|
|2|滴滴|推荐|滴滴快车|25.31|
|3|滴滴|推荐|特快出租车|25.34|
|4|滴滴|拼车|特价拼车|21.61-23.21|
|5|滴滴|拼车|极速拼车|22.10-23.72|
|6|滴滴|特价|花小猪外接版|28.04|
|7|滴滴|特价|惊喜特价|28.12|
|8|滴滴|快速|曹操出行|35.49|
|9|滴滴|快速|出租车|36.12|
|10|滴滴|快速|滴滴轻享|38.59|
|11|滴滴|快速|滴滴特快|41.08|
|12|滴滴|舒适|滴滴专车|59.41|
|13|滴滴|舒适|滴滴豪华车|61.84|
|14|滴滴|六座|六座专车|82.79|
|15|滴滴|六座|六座豪华车|87.46|",7,特价|惊喜特价,"[{""app"": ""无"", ""category"": ""惊喜特价"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 20, ""fast"": False}]",无,,无,惊喜特价,无,无,无,惊喜特价,惊喜特价,TRUE,,TRUE,0,,0,20,30,1.120358944,30,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,叫特价拼车或滴滴专车去铁西万达广场。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|11.64|
|1|滴滴|推荐|特惠快车|16.10|
|2|滴滴|推荐|滴滴快车|16.67|
|3|滴滴|拼车|特价拼车|9.85-11.11|
|4|滴滴|特价|花小猪外接版|15.76|
|5|滴滴|特价|惊喜特价|17.12|
|6|滴滴|快速|曹操出行|20.80|
|7|滴滴|快速|出租车|21.10|
|8|滴滴|快速|滴滴轻享|22.28|
|9|滴滴|快速|滴滴特快|24.70|
|10|滴滴|舒适|滴滴专车|28.10|
|11|滴滴|六座|六座专车|54.83|","3,10，11",拼车|特价拼车，舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""特价拼车, 专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"特价拼车, 专车",无,无,无,"特价拼车, 滴滴专车，六座专车","特价拼车, 滴滴专车，六座专车",FALSE,,FALSE,0,,0,0,,1.186270475,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,叫辆六座专车去南京中山陵景区，走最短路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|19.97|
|1|滴滴|推荐|特惠快车|20.76|
|2|滴滴|推荐|滴滴快车|24.74|
|3|滴滴|拼车|特价拼车|18.54-19.90|
|4|滴滴|特价|花小猪外接版|28.23|
|5|滴滴|快速|曹操出行|40.92|
|6|滴滴|快速|出租车|41.18|
|7|滴滴|快速|滴滴轻享|44.05|
|8|滴滴|快速|滴滴特快|44.61|
|9|滴滴|舒适|滴滴专车|59.64|
|10|滴滴|舒适|滴滴豪华车|62.13|
|11|滴滴|六座|六座专车|92.12|",11,六座|六座专车,"[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,六座专车,无,无,无,六座专车,六座专车,FALSE,,FALSE,0,,0,0,,1.112025499,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,从天津之眼到滨海国际机场，选豪华车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|14.28|
|1|滴滴|推荐|特惠快车|16.97|
|2|滴滴|推荐|滴滴快车|19.13|
|3|滴滴|拼车|特价拼车|14.40-15.69|
|4|滴滴|特价|花小猪外接版|16.70|
|5|滴滴|特价|惊喜特价|19.37|
|6|滴滴|快速|曹操出行|24.40|
|7|滴滴|快速|出租车|24.75|
|8|滴滴|快速|滴滴轻享|26.61|
|9|滴滴|快速|滴滴特快|27.17|
|10|滴滴|快速|滴滴优享|28.38|
|11|滴滴|舒适|滴滴专车|31.37|
|12|滴滴|六座|六座专车|54.88|
|13|滴滴|六座|六座豪华车|57.26|",13,六座|六座豪华车,"[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,无,无,豪华车,无,无,无,六座豪华车,六座豪华车,FALSE,,FALSE,0,,0,0,,1.087999105,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,从五四广场到崂山景区打辆特价，选花小猪外接版。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|26.62|
|1|滴滴|推荐|特惠快车|26.88|
|2|滴滴|推荐|滴滴快车|27.32|
|3|滴滴|推荐|特快出租车|30.74|
|4|滴滴|拼车|特价拼车|37.50-39.41|
|5|滴滴|拼车|极速拼车|35.14-36.49|
|6|滴滴|特价|花小猪外接版|38.78|
|7|滴滴|特价|惊喜特价|40.72|
|8|滴滴|快速|曹操出行|53.15|
|9|滴滴|快速|出租车|53.89|
|10|滴滴|快速|滴滴轻享|54.25|
|11|滴滴|快速|滴滴特快|57.04|
|12|滴滴|舒适|滴滴专车|81.52|
|13|滴滴|六座|六座专车|120.61|",6,特价|花小猪外接版,"[{""app"": ""花小猪外接版"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",花小猪外接版,无,无,特价拼车,无,无,无,花小猪外接版,花小猪外接版,FALSE,,FALSE,0,,0,0,,1.190150023,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,用滴滴订辆六座专车从郑州东站到郑州国际会展中心。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|12.75|
|1|滴滴|推荐|特惠快车|14.13|
|2|滴滴|推荐|滴滴快车|17.39|
|3|滴滴|拼车|特价拼车|11.61-12.77|
|4|滴滴|拼车|极速拼车|13.47-15.07|
|5|滴滴|特价|花小猪外接版|15.22|
|6|滴滴|特价|惊喜特价|17.43|
|7|滴滴|快速|曹操出行|24.54|
|8|滴滴|快速|出租车|25.01|
|9|滴滴|快速|滴滴轻享|27.73|
|10|滴滴|快速|滴滴特快|27.85|
|11|滴滴|舒适|滴滴专车|34.75|
|12|滴滴|六座|六座专车|47.77|",12,六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""无"", ""mode"": ""六座专车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,无,,无,六座专车,,六座专车,FALSE,,FALSE,0,,0,0,,1.128229618,0,,,王笑,
Qwen2.5-32B-Instruct,用特价拼车从政务区到新桥机场，优先机场高速。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|13.37|
|1|滴滴|推荐|特惠快车|17.27|
|2|滴滴|推荐|滴滴快车|17.31|
|3|滴滴|拼车|特价拼车|15.24-16.63|
|4|滴滴|拼车|极速拼车|12.82-14.48|
|5|滴滴|特价|花小猪外接版|14.56|
|6|滴滴|特价|惊喜特价|15.96|
|7|滴滴|快速|曹操出行|22.34|
|8|滴滴|快速|出租车|23.33|
|9|滴滴|快速|滴滴轻享|24.00|
|10|滴滴|快速|滴滴特快|25.41|
|11|滴滴|快速|滴滴优享|26.42|
|12|滴滴|舒适|滴滴专车|30.44|
|13|滴滴|舒适|滴滴豪华车|34.88|
|14|滴滴|六座|六座专车|51.38|
|15|滴滴|六座|六座豪华车|52.33|",3,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""特价拼车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,无,无,特价拼车,,特价拼车,FALSE,,FALSE,0,,0,0,,1.120094776,0,其他,对车大类无要求,王笑,
Qwen2.5-32B-Instruct,叫辆特价拼车从宁波老外滩到舟山跨海大桥，走跨海大桥路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|29.17|
|1|滴滴|推荐|特惠快车|31.61|
|2|滴滴|推荐|滴滴快车|31.69|
|3|滴滴|推荐|特快出租车|32.18|
|4|滴滴|拼车|特价拼车|23.98-25.80|
|5|滴滴|拼车|极速拼车|32.50-33.98|
|6|滴滴|特价|花小猪外接版|32.81|
|7|滴滴|特价|惊喜特价|34.29|
|8|滴滴|快速|曹操出行|44.37|
|9|滴滴|快速|出租车|45.43|
|10|滴滴|快速|滴滴轻享|45.82|
|11|滴滴|快速|滴滴特快|47.59|
|12|滴滴|快速|滴滴优享|49.54|
|13|滴滴|舒适|滴滴专车|57.63|
|14|滴滴|舒适|滴滴豪华车|62.35|
|15|滴滴|六座|六座专车|89.40|
|16|滴滴|六座|六座豪华车|90.90|",4,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,特价拼车,无,无,无,特价拼车,特价拼车,FALSE,,FALSE,0,,0,0,,1.096328259,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,从武汉长江大桥到户部巷小吃街，叫个特惠快车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|31.38|
|1|滴滴|推荐|特惠快车|31.91|
|2|滴滴|推荐|滴滴快车|32.73|
|3|滴滴|推荐|特快出租车|35.73|
|4|滴滴|拼车|特价拼车|32.00-33.81|
|5|滴滴|特价|花小猪外接版|36.82|
|6|滴滴|特价|惊喜特价|40.06|
|7|滴滴|特价|特惠快车|40.11|
|8|滴滴|快速|曹操出行|54.61|
|9|滴滴|快速|出租车|56.27|
|10|滴滴|快速|滴滴轻享|57.95|
|11|滴滴|舒适|滴滴专车|81.87|
|12|滴滴|六座|六座专车|122.63|
|13|滴滴|六座|六座豪华车|124.38|","1,7",推荐|特惠快车，特价|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,特惠快车,无,无,无,特惠快车,特惠快车,FALSE,,FALSE,0,,0,0,,1.104554892,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,叫辆特惠快车去南京美龄宫，也可以选曹操出行，走快速路避开拥堵。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|20.95|
|1|滴滴|推荐|特惠快车|21.12|
|2|滴滴|推荐|滴滴快车|23.98|
|3|滴滴|拼车|特价拼车|16.30-17.32|
|4|滴滴|特价|花小猪外接版|27.64|
|5|滴滴|快速|曹操出行|31.27|
|6|滴滴|快速|出租车|32.05|
|7|滴滴|快速|滴滴轻享|34.18|
|8|滴滴|快速|滴滴特快|35.72|
|9|滴滴|舒适|滴滴专车|45.03|
|10|滴滴|六座|六座专车|75.33|","1,5",推荐|特惠快车，快速|曹操出行,"[{""app"": ""曹操出行"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",曹操出行,无,无,特惠快车,无,无,无,曹操出行，特惠快车,曹操出行，特惠快车,FALSE,,FALSE,0,,0,0,,1.102814674,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,从家附近叫个极速拼车到艺术学院地铁站。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|25.07|
|1|滴滴|推荐|特惠快车|25.72|
|2|滴滴|推荐|滴滴快车|28.75|
|3|滴滴|推荐|特快出租车|29.47|
|4|滴滴|拼车|特价拼车|24.82-26.19|
|5|滴滴|拼车|极速拼车|24.24-25.72|
|6|滴滴|特价|花小猪外接版|29.20|
|7|滴滴|特价|惊喜特价|31.24|
|8|滴滴|快速|曹操出行|42.26|
|9|滴滴|快速|出租车|43.16|
|10|滴滴|快速|滴滴轻享|43.22|
|11|滴滴|快速|滴滴特快|45.26|
|12|滴滴|舒适|滴滴专车|69.15|
|13|滴滴|六座|六座专车|108.13|
|14|滴滴|六座|六座豪华车|109.52|",5,拼车|极速拼车,"[{""app"": ""无"", ""category"": ""极速拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,极速拼车,无,无,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,1.073908567,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,从陆家嘴到虹桥火车站，约辆滴滴专车出行。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|23.67|
|1|滴滴|推荐|特惠快车|24.38|
|2|滴滴|推荐|滴滴快车|28.55|
|3|滴滴|推荐|特快出租车|29.14|
|4|滴滴|拼车|特价拼车|26.52-27.98|
|5|滴滴|拼车|极速拼车|27.50-28.82|
|6|滴滴|特价|花小猪外接版|31.13|
|7|滴滴|特价|惊喜特价|32.68|
|8|滴滴|快速|曹操出行|47.86|
|9|滴滴|快速|出租车|48.92|
|10|滴滴|快速|滴滴轻享|49.02|
|11|滴滴|舒适|滴滴专车|64.58|
|12|滴滴|六座|六座专车|112.50|",11，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.137136698,0,"直接命中车小类关键字但answer中没有或错误,其他",对车大类无要求,王笑,
Qwen2.5-32B-Instruct,叫个六座专车去咸阳国际机场，费用控制在200元以内。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|28.10|
|1|滴滴|推荐|特惠快车|29.59|
|2|滴滴|拼车|特价拼车|29.20-30.90|
|3|滴滴|拼车|极速拼车|26.55-27.85|
|4|滴滴|特价|花小猪外接版|32.89|
|5|滴滴|特价|惊喜特价|34.43|
|6|滴滴|特价|特惠快车|34.76|
|7|滴滴|快速|曹操出行|51.30|
|8|滴滴|快速|出租车|51.30|
|9|滴滴|快速|滴滴轻享|51.89|
|10|滴滴|快速|滴滴特快|52.05|
|11|滴滴|快速|滴滴优享|53.11|
|12|滴滴|舒适|滴滴专车|82.23|
|13|滴滴|六座|六座专车|121.51|",13,六座|六座专车,"[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 82, ""fast"": False}]",无,,无,六座专车,无,无,无,六座专车,六座专车,TRUE,,TRUE,0,,0,82,200,1.137136936,200,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-32B-Instruct,叫特惠快车和极速拼车去流亭机场，选最快到达。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|18.08|
|1|滴滴|推荐|特惠快车|18.18|
|2|滴滴|推荐|滴滴快车|20.22|
|3|滴滴|推荐|特快出租车|21.04|
|4|滴滴|拼车|特价拼车|15.15-16.55|
|5|滴滴|特价|花小猪外接版|24.38|
|6|滴滴|快速|曹操出行|33.04|
|7|滴滴|快速|出租车|34.40|
|8|滴滴|快速|滴滴轻享|34.76|
|9|滴滴|快速|滴滴特快|37.72|
|10|滴滴|舒适|滴滴专车|42.42|
|11|滴滴|六座|六座专车|81.92|
|12|滴滴|六座|六座豪华车|83.01|",1,推荐|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车, 极速拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",无,,无,"特惠快车, 极速拼车",无,无,无,特惠快车,特惠快车,FALSE,,FALSE,0,,0,0,,1.234241962,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
