category,app_name,instruction_template,final_query,is_train,available_tools
收藏,拼多多,在拼多多中查看商品收藏,请帮我查一下拼多多里面收藏的商品有哪些优惠活动。,1,"[{""name"": ""open_favorite_goods(app, filter_type, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面，并按照条件进行筛选""}]"
收藏,拼多多,在拼多多中查看商品收藏,拼夕夕收藏夹里的商品怎么找不到了，是不是系统出问题了？,0,"[{""name"": ""open_favorite_goods(app, filter_type, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面，并按照条件进行筛选""}]"
收藏,拼多多,在拼多多中查看商品收藏,YoYo，我在拼多多收藏了好几个东西，现在想买了，能帮我列出来吗？,1,"[{""name"": ""open_favorite_goods(app, filter_type, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面，并按照条件进行筛选""}]"
收藏,拼多多,在拼多多中查看店铺关注,YoYo，快帮我看看拼夕夕里我的关注店铺都有哪些。,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,拼多多,在拼多多中查看店铺关注,我想在PDD里面查看我关注过的店铺列表，能帮我吗？,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,拼多多,在拼多多中查看店铺关注,拼多多里关注的店铺怎么查看啊？教教我呗！,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,拼多多,在拼多多中查看店铺关注,请帮我打开pdd的关注店铺页面。,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,拼多多,在拼多多中查看店铺关注,拼夕夕关注店铺在哪里看？我找不到入口了。,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,我在淘宝网收藏夹里有个属于“家居好物”的东西，能帮我找一下吗？,0,"[{""name"": ""search_in_favorite_goods(app, search_info)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面，并在其中的搜索栏中进行搜索""}]"
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,YoYo，快帮我查查淘宝商城里有没有收藏过“复古风连衣裙”。,1,"[{""name"": ""search_in_favorite_goods(app, search_info)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面，并在其中的搜索栏中进行搜索""}]"
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,淘宝收藏里的“数码配件”分类好像有个“极速充电屋”的东西，你知道吗？,0,"[{""name"": ""search_in_favorite_goods(app, search_info)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面，并在其中的搜索栏中进行搜索""}]"
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,YoYo助手，我之前在淘宝收藏了一个“创意文具”，现在找不到了，帮我找回来吧！,0,"[{""name"": ""search_in_favorite_goods(app, search_info)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面，并在其中的搜索栏中进行搜索""}]"
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,淘宝网收藏夹里的“户外装备优选”这个关键词对应的宝贝你能不能找到？,1,"[{""name"": ""search_in_favorite_goods(app, search_info)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面，并在其中的搜索栏中进行搜索""}]"
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,淘宝关注店铺里有卖复古连衣裙的店铺吗？,1,"[{""name"": ""search_in_favorite_stores(app, search_info)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并在其中的搜索栏搜索商品""}]"
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,YoYo，帮我查一下淘宝收藏的店铺中有没有“良品铺子”。,0,"[{""name"": ""search_in_favorite_stores(app, search_info)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并在其中的搜索栏搜索商品""}]"
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,快帮我看看我在淘宝关注的店铺里能不能找到运动鞋！,0,"[{""name"": ""search_in_favorite_stores(app, search_info)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并在其中的搜索栏搜索商品""}]"
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,在淘宝网关注列表里搜索“三只松鼠”这家店。,1,"[{""name"": ""search_in_favorite_stores(app, search_info)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并在其中的搜索栏搜索商品""}]"
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,我想在淘宝商城关注的店铺里找找有没有卖手机壳的。,0,"[{""name"": ""search_in_favorite_stores(app, search_info)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并在其中的搜索栏搜索商品""}]"
收藏,淘宝,在淘宝中查看我关注的店铺,淘宝里怎么查看我关注的店铺啊？,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看我关注的店铺,帮我打开淘宝网，看看我关注的都有哪些店铺。,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看我关注的店铺,我想在淘宝商城里找找我之前关注的店铺，怎么操作呢？,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看我关注的店铺,去淘宝APP里把我关注的店铺列表调出来。,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看我关注的店铺,淘宝账号里关注的店铺在哪里看？能帮我查一下吗？,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看特别关注的店铺,我想看看淘宝里收藏的最喜爱店铺。,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看特别关注的店铺,YoYo，帮我打开淘宝网特别关注的店铺页面。,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看特别关注的店铺,淘宝商城里那些我特别关注的店铺最近有优惠活动吗？,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看特别关注的店铺,快点带我去淘宝网查看特别关注的店铺！,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看特别关注的店铺,YoYo，我在淘宝上特别关注的店铺怎么找？,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的直播,我想看看淘宝关注店铺的直播，YOYO你帮我找一下吧。,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的直播,淘宝网里能看我关注的店铺做直播吗？怎么操作啊？,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的直播,快点带我去淘宝商城看看关注店铺的直播！,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的直播,有没有办法在淘宝看到我常买的那家店铺的直播呀？,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的直播,哎呀，我的淘宝关注店铺有直播推荐吗？YOYO你知道吗？,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的上新商品,我想在淘宝网里看看我关注的店铺有没有上新商品。,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的上新商品,YoYo，帮我打开淘宝商城，查看关注店铺的最新上新。,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的上新商品,淘宝最近关注的店铺上新了吗？帮我查一下呗！,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的上新商品,YoYo助手，能不能带我去淘宝网的关注店铺页面看看有哪些新品？,0,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看关注店铺的上新商品,哎，淘宝里那些我关注的店铺今天有上新吗？,1,"[{""name"": ""open_favorite_stores(app, filter_type)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看我的收藏,淘宝里我收藏的商品在哪里看？,0,"[{""name"": ""open_favorite_goods(app, filter_type, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看我的收藏,YoYo，帮我打开淘宝网查看我的收藏夹。,1,"[{""name"": ""open_favorite_goods(app, filter_type, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面，并按照条件进行筛选""}]"
收藏,淘宝,在淘宝中查看我的收藏,我在淘宝商城收藏的东西怎么找不到了？,0,"[{""name"": ""open_favorite_goods(app, filter_type, order_type)"", ""description"": ""在app程序中打开收藏的喜爱、想要或关注商品的页面，并按照条件进行筛选""}]"
