query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
用滴滴极速拼车到上海科技馆,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
叫辆极速拼车去雷峰塔,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
叫辆曹操出行到夫子庙秦淮河景区,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'快速': '曹操出行'}],[{'快速': '曹操出行'}],1.0,1.0,1.0,1
叫辆极速拼车去深圳宝安机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
用特价拼车到银杏湖大道520号,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
去杭州西湖灵隐寺景区,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
叫极速拼车去铁西万达广场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
叫辆特快出租车到南京站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
叫辆滴滴专车从天津之眼到北京首都机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'舒适': '滴滴专车'}],[{'舒适': '滴滴专车'}],1.0,1.0,1.0,1
从家附近打个拼车去最近的地铁站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
从广州塔到白云机场约个拼车和特价车型,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'特价': '惊喜特价'}]","[{'拼车': '特价拼车'}, {'特价': '惊喜特价'}]",1.0,1.0,1.0,1
预约舒适型专车或豪华车,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]","[{'舒适': '滴滴专车'}, {'六座': '六座豪华车'}]","[{'舒适': '滴滴专车'}, {'六座': '六座豪华车'}]",1.0,1.0,1.0,1
从杭州西湖边到萧山机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
预约特惠快车、极速拼车或六座专车前往双流机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'六座': '六座专车'}, {'推荐': '特惠快车'}]","[{'六座': '六座专车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
从西安钟楼到咸阳国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1.0,1.0,1.0,1
叫个曹操出行到胶东国际机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'特价': '惊喜特价'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'快速': '曹操出行'}],[{'快速': '曹操出行'}],1.0,1.0,1.0,1
深圳湾口岸到宝安机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]","[{'特价': '惊喜特价'}, {'推荐': '特惠快车'}]","[{'特价': '惊喜特价'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
叫特惠快车或惊喜特价去禄口机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'推荐': '特惠快车'}]","[{'特价': '惊喜特价'}, {'推荐': '特惠快车'}]","[{'特价': '惊喜特价'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
预约极速拼车从鼓浪屿码头到高崎机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[],[],1.0,1.0,1.0,1
从解放碑到江北机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'推荐': '特惠快车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1.0,1.0,1.0,1
高德叫辆特快出租车去南京医科大学江宁校区,"[{'经济型': '腾飞出行'}, {'经济型': '如祺出行'}, {'经济型': '北京的士'}, {'出租车': 'undefined'}, {'优享型': '全民GO'}, {'经济型': '及时用车'}, {'六座商务': 'undefined'}, {'优享型': '星徽出行'}, {'优享型': '环旅出行'}, {'经济型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '中交出行'}, {'优享型': '火箭出行'}, {'优享型': '神州专车'}, {'经济型': '斑马快跑'}, {'品质专车': 'undefined'}, {'豪华型': 'undefined'}, {'经济型': '聚的新出租'}, {'': '特惠快车'}, {'经济型': '星徽出行'}, {'经济型': '365约车'}, {'特快车': 'undefined'}, {'轻享专车': 'undefined'}, {'经济型': '妥妥E行'}, {'优享型': '东潮出行'}, {'经济型': '深圳出租'}, {'经济型': 'T3出行'}]",[],[],1.0,1.0,1.0,1
预约极速拼车到省人民医院观山湖院区,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
预约六座专车去上海虹桥机场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1.0,1.0,1.0,1
叫个惊喜特价去夫子庙,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'特价': '惊喜特价'}],[{'特价': '惊喜特价'}],1.0,1.0,1.0,1
叫辆曹操出行到中山公园,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'快速': '曹操出行'}],[{'快速': '曹操出行'}],1.0,1.0,1.0,1
叫辆极速拼车到南京南站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
叫个极速拼车到上海科技馆,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
叫个惊喜特价去江宁双龙大道景枫中心,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'推荐': '滴滴特快'}, {'特价': '花小猪外接版'}, {'拼车': '特价拼车'}, {'快速': '出租车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'快速': '滴滴优享'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'特价': '惊喜特价'}],[{'特价': '惊喜特价'}],1.0,1.0,1.0,1
叫个特价拼车或极速拼车去灵隐寺,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1.0,1.0,1.0,1
叫个惊喜特价去夫子庙秦淮河,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'特价': '惊喜特价'}],[{'特价': '惊喜特价'}],1.0,1.0,1.0,1
叫辆六座专车到汤口镇,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'推荐': '特惠快车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1.0,1.0,1.0,1
打车去太原植物园,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'拼车': '极速拼车'}, {'特价': '惊喜特价'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
预约极速拼车到南京南站,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1.0,1.0,1.0,1
叫个惊喜特价到保利荷雨臻悦,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'快速': '滴滴优享'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'推荐': '特快出租车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'快速': '滴滴特快'}, {'六座': '六座豪华车'}, {'推荐': '特惠快车'}]",[{'特价': '惊喜特价'}],[{'特价': '惊喜特价'}],1.0,1.0,1.0,1
叫特惠快车去铁西万达广场,"[{'快速': '曹操出行'}, {'六座': '六座专车'}, {'特价': '花小猪外接版'}, {'快速': '出租车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'拼车': '极速拼车'}, {'快速': '滴滴轻享'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'舒适': '滴滴豪华车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'推荐': '特惠快车'}]","[{'拼车': '特价拼车'}, {'特价': '特惠快车'}, {'推荐': '特惠快车'}]",1.0,1.0,1.0,1
